,date,tmax,tmin,tavg,dewpoint,wetbulb,heat,cool,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,sunrise,sunset,bc,br,dz,fg,fg+,fu,gr,hz,mi,ra,sn,sq,ts,vc
129,2007-09-07,84.0,70.5,77.25,67.5,70.0,0.0,12.5,0.43000000000000005,29.18,29.845,9.95,23.0,13.45,5.383333333333334,18.283333333333335,0,1,0,0,0,0,0,1,0,1,0,0,1,0
130,2007-09-08,78.0,66.0,72.0,57.5,63.5,0.0,7.0,0.0,29.32,29.990000000000002,7.2,5.0,8.3,5.4,18.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,2007-09-09,79.5,63.0,71.25,59.0,63.5,0.0,6.5,0.0,29.384999999999998,30.045,9.649999999999999,3.0,10.4,5.416666666666667,18.233333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,2007-09-10,73.5,54.5,64.0,58.5,61.0,1.0,0.0,0.305,29.32,30.025,7.300000000000001,2.5,9.35,5.433333333333334,18.2,0,1,0,0,0,0,0,0,0,1,0,0,0,0
133,2007-09-11,71.0,50.5,60.75,44.0,52.0,4.0,0.0,0.0,29.23,29.915,11.899999999999999,29.0,13.6,5.45,18.166666666666668,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,2007-09-12,66.5,46.0,56.25,42.5,49.5,8.5,0.0,0.0,29.43,30.115000000000002,1.85,4.0,5.8,5.466666666666667,18.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,2007-09-13,78.5,51.5,65.0,44.0,54.0,0.5,0.5,0.0,29.265,29.985,7.7,19.5,8.1,5.483333333333333,18.116666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,2007-09-14,66.5,46.0,56.25,39.5,48.5,8.5,0.0,0.0,29.384999999999998,30.045,11.899999999999999,32.0,13.2,5.5,18.083333333333332,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,2007-09-15,61.5,40.5,51.0,34.0,44.0,14.0,0.0,0.0,29.59,30.28,1.25,34.0,6.25,5.516666666666667,18.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,2007-09-16,71.5,46.5,59.0,39.0,49.5,5.5,0.0,0.0,29.490000000000002,30.195,7.25,18.0,7.8,5.533333333333333,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,2007-09-17,80.0,53.5,66.75,48.5,57.0,0.0,2.0,0.0,29.425,30.12,11.149999999999999,17.0,11.55,5.55,17.966666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,2007-09-18,88.5,64.5,76.5,57.5,65.0,0.0,12.0,0.0,29.375,30.055,12.7,19.0,12.95,5.583333333333333,17.933333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,2007-09-19,84.0,66.5,75.25,59.0,65.0,0.0,10.5,0.0,29.439999999999998,30.1,4.25,25.5,9.35,5.6,17.916666666666668,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,2007-09-20,77.0,61.5,69.25,59.0,63.5,0.0,4.5,0.0,29.415,30.11,5.449999999999999,7.5,6.35,5.616666666666667,17.883333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,2007-09-21,89.0,66.0,77.5,59.0,66.0,0.0,12.5,0.0,29.205,29.895,10.05,21.5,11.95,5.633333333333333,17.85,0,0,0,0,0,0,0,1,0,0,0,0,0,0
144,2007-09-22,73.0,54.5,63.75,44.0,54.0,1.0,0.0,0.0,29.450000000000003,30.11,3.45,2.0,7.25,5.65,17.816666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,2007-09-23,83.5,52.5,68.0,50.0,58.5,0.0,3.0,0.0,29.46,30.155,5.25,12.5,5.85,5.666666666666667,17.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,2007-09-24,90.5,69.5,80.0,62.5,68.5,0.0,15.0,0.0,29.305,29.985,10.7,19.0,11.2,5.683333333333334,17.766666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,2007-09-25,84.0,65.0,74.5,65.5,69.0,0.0,9.5,0.14,29.259999999999998,29.939999999999998,7.6,23.0,9.95,5.7,17.733333333333334,0,0,0,0,0,0,0,0,0,1,0,0,1,0
148,2007-09-26,68.5,54.0,61.25,50.5,55.5,3.5,0.0,0.115,29.34,30.025,4.55,1.5,6.949999999999999,5.716666666666667,17.7,0,1,0,0,0,0,0,0,0,1,0,0,0,0
149,2007-09-27,74.5,50.5,62.5,49.0,55.0,2.5,0.0,0.0,29.285,29.97,4.7,24.5,6.15,5.733333333333333,17.683333333333334,1,1,0,1,0,0,0,0,0,1,0,0,0,0
150,2007-09-28,73.0,53.0,63.0,46.0,53.5,2.0,0.0,0.0,29.494999999999997,30.165,2.7,5.5,6.85,5.75,17.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,2007-09-29,81.0,51.0,66.0,45.5,55.0,0.0,1.0,0.0,29.535,30.23,8.95,17.0,9.3,5.766666666666667,17.616666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,2007-09-30,83.5,60.0,71.75,48.5,59.0,0.0,7.0,0.14,29.4,30.1,13.65,19.0,13.899999999999999,5.783333333333333,17.583333333333332,0,1,0,0,0,0,0,0,0,1,0,0,1,0
153,2007-10-01,68.5,59.0,63.75,59.0,61.0,1.0,0.0,0.22999999999999998,29.315,30.0,7.0,21.5,8.5,5.8,17.566666666666666,1,1,1,1,1,0,0,0,0,1,0,0,0,0
154,2007-10-02,79.0,58.0,68.5,59.0,63.0,0.0,4.0,0.1,29.215,29.92,10.4,19.0,10.7,5.816666666666666,17.533333333333335,0,1,0,1,1,0,0,0,1,1,0,0,0,0
155,2007-10-03,74.0,55.5,64.75,47.5,56.0,0.0,0.0,0.0,29.310000000000002,29.975,5.35,25.5,7.1,5.833333333333333,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,2007-10-04,82.5,53.5,68.0,56.0,61.5,0.0,3.5,0.0,29.365000000000002,30.035,4.25,17.0,5.25,5.866666666666667,17.483333333333334,0,0,0,0,0,0,0,1,0,0,0,0,0,0
157,2007-10-05,84.5,65.0,74.75,65.0,68.5,0.0,10.0,0.03,29.39,30.07,6.9,17.5,7.0,5.883333333333333,17.45,0,1,0,0,0,0,0,1,0,1,0,0,0,0
158,2007-10-06,87.5,70.0,78.75,66.5,70.5,0.0,14.0,0.0,29.36,30.035,6.65,20.5,7.050000000000001,5.9,17.416666666666668,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,2007-10-07,87.5,68.5,78.0,65.5,70.0,0.0,13.0,0.0,29.345,30.020000000000003,5.25,19.0,5.9,5.916666666666667,17.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,2007-10-08,87.5,61.0,74.25,60.5,66.0,0.0,9.5,0.0,29.255000000000003,29.925,7.5,24.0,10.0,5.933333333333334,17.366666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,2007-10-09,76.5,49.5,63.0,44.0,53.0,1.5,0.0,0.0,29.240000000000002,29.935000000000002,11.8,28.0,13.05,5.95,17.333333333333332,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,2007-10-10,53.5,47.0,50.25,37.5,44.0,14.5,0.0,0.0,29.235,29.93,14.75,31.0,15.05,5.966666666666667,17.316666666666666,0,0,1,0,0,0,0,0,0,1,0,0,0,0
163,2007-10-11,55.0,47.0,51.0,39.0,45.0,14.0,0.0,0.0,29.310000000000002,30.005000000000003,13.25,36.0,14.2,5.983333333333333,17.283333333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,2007-10-12,56.5,43.0,49.75,35.0,43.0,15.0,0.0,0.0,29.310000000000002,30.02,3.0999999999999996,35.5,5.0,6.0,17.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,2007-10-13,59.0,42.0,50.5,40.5,47.0,14.0,0.0,0.0,29.345,30.04,3.1500000000000004,20.5,4.1,6.033333333333333,17.233333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,2007-10-14,62.0,54.0,58.0,48.0,52.5,7.0,0.0,0.08,29.369999999999997,30.06,5.65,11.5,6.3,6.05,17.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
167,2007-10-15,75.5,53.0,64.25,51.0,57.0,1.0,0.5,0.05500000000000001,29.235,29.945,5.35,15.0,6.25,6.066666666666666,17.183333333333334,0,1,0,0,0,0,0,0,0,1,0,0,0,0
168,2007-10-16,67.5,54.0,60.75,54.5,57.5,4.0,0.0,0.215,29.195,29.88,6.45,21.0,7.4,6.083333333333333,17.15,0,1,1,0,0,0,0,0,0,1,0,0,0,0
169,2007-10-17,73.0,48.5,60.75,53.0,57.0,4.0,0.0,0.075,29.1,29.83,8.95,14.0,9.45,6.1,17.116666666666667,0,0,0,0,0,0,0,1,0,1,0,0,0,0
170,2007-10-18,78.5,59.5,69.0,56.5,61.5,0.0,4.5,0.32,28.630000000000003,29.34,16.35,19.0,18.049999999999997,6.116666666666666,17.1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
171,2007-10-19,60.5,52.5,56.5,48.0,52.0,8.5,0.0,0.005,28.785,29.445,16.95,24.0,17.35,6.133333333333334,17.066666666666666,0,1,1,0,0,0,0,0,0,1,0,0,0,0
172,2007-10-20,73.5,47.0,60.25,43.0,52.0,4.5,0.0,0.0,29.060000000000002,29.715,11.0,21.0,11.85,6.166666666666667,17.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,2007-10-21,79.5,60.5,70.0,46.5,56.5,0.0,5.0,0.0,29.115,29.78,17.35,20.0,17.5,6.183333333333334,17.016666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,2007-10-22,66.5,46.5,56.5,47.0,50.5,8.0,0.0,0.155,29.29,29.965,5.5,18.5,9.75,6.2,17.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
175,2007-10-23,55.5,44.5,50.0,37.5,44.5,14.5,0.0,0.015,29.23,29.93,4.6,31.0,8.05,6.216666666666667,16.966666666666665,0,0,0,0,0,0,0,0,0,1,0,0,0,0
176,2007-10-24,54.0,44.0,49.0,35.0,42.5,16.0,0.0,0.0,29.485,30.16,14.65,2.0,15.9,6.233333333333333,16.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,2007-10-25,56.0,45.0,50.5,39.5,46.0,14.5,0.0,0.0,29.494999999999997,30.2,14.2,6.0,14.399999999999999,6.266666666666667,16.933333333333334,0,0,0,0,0,0,0,0,0,1,0,0,0,0
178,2007-10-26,65.5,53.0,59.25,48.5,52.0,5.5,0.0,0.37,29.345,30.064999999999998,5.2,5.5,7.050000000000001,6.283333333333333,16.9,0,1,0,0,0,0,0,0,0,1,0,0,0,0
179,2007-10-27,56.0,38.0,47.0,39.5,45.5,18.0,0.0,0.045,29.59,30.25,8.65,31.5,9.5,6.3,16.883333333333333,0,1,0,0,0,0,0,1,0,1,0,0,0,0
180,2007-10-28,56.0,34.0,45.0,30.0,39.0,20.0,0.0,0.0,29.825,30.525,3.45,23.0,4.15,6.316666666666666,16.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,2007-10-29,60.5,39.0,49.75,32.0,42.0,15.0,0.0,0.0,29.665,30.405,9.649999999999999,22.0,9.850000000000001,6.333333333333333,16.833333333333332,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,2007-10-30,66.0,41.5,53.75,37.5,46.0,11.0,0.0,0.0,29.47,30.21,11.5,20.0,11.7,6.366666666666666,16.816666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,2007-10-31,62.5,42.0,52.25,37.5,46.0,12.5,0.0,0.0,29.33,30.025,12.2,25.0,14.65,6.383333333333334,16.783333333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,2008-05-01,73.5,48.0,60.75,51.0,56.5,4.0,0.0,0.0,28.98,29.67,10.2,16.5,10.95,4.8,18.816666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,2008-05-02,74.0,53.0,63.5,55.5,59.0,1.0,0.0,1.01,28.82,29.525,12.850000000000001,19.5,14.05,4.783333333333333,18.833333333333332,0,1,0,0,0,0,0,0,0,1,0,0,1,0
186,2008-05-03,56.0,43.5,49.75,41.5,46.0,15.0,0.0,0.005,29.045,29.69,10.8,25.0,12.7,4.766666666666667,18.85,0,1,0,0,0,0,0,0,0,1,0,0,0,0
187,2008-05-04,65.5,38.5,52.0,33.5,45.0,12.5,0.0,0.0,29.345,30.02,5.35,23.5,5.949999999999999,4.733333333333333,18.866666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,2008-05-05,74.5,50.0,62.25,38.0,50.0,2.5,0.0,0.0,29.305,29.99,4.050000000000001,24.5,6.6,4.716666666666667,18.883333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,2008-05-06,81.5,49.0,65.25,43.5,55.0,0.5,1.0,0.0,29.195,29.88,6.6,22.0,7.95,4.7,18.916666666666668,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,2008-05-07,70.5,49.5,60.0,52.5,56.0,4.5,0.0,0.735,29.0,29.69,2.7,22.5,11.7,4.683333333333334,18.933333333333334,0,1,0,0,0,0,0,0,0,1,0,0,0,0
191,2008-05-08,59.0,46.0,52.5,35.5,44.5,12.5,0.0,0.0,29.11,29.814999999999998,13.25,5.0,13.8,4.65,18.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,2008-05-09,58.0,41.5,49.75,34.5,43.5,15.0,0.0,0.0,29.174999999999997,29.85,6.4,3.0,6.95,4.633333333333333,18.966666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,2008-05-10,61.0,39.5,50.25,38.0,45.5,14.5,0.0,0.0,29.115,29.845,5.95,7.5,6.449999999999999,4.616666666666667,18.983333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,2008-05-11,59.0,46.5,52.75,43.5,47.5,12.0,0.0,1.205,28.87,29.54,14.4,2.0,17.75,4.6,19.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
195,2008-05-12,54.5,40.5,47.5,38.5,43.0,17.5,0.0,0.0,29.29,29.96,5.0,6.5,7.699999999999999,4.583333333333333,19.016666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,2008-05-13,73.0,42.5,57.75,45.0,51.5,7.0,0.0,0.2,29.240000000000002,29.939999999999998,14.6,18.0,15.15,4.566666666666666,19.033333333333335,0,0,0,0,0,0,0,0,0,1,0,0,1,0
197,2008-05-14,62.5,45.5,54.0,48.5,52.0,10.5,0.0,0.02,29.22,29.89,2.25,23.0,9.25,4.55,19.05,0,1,1,0,0,0,0,0,0,1,0,0,0,0
198,2008-05-15,57.0,43.0,50.0,37.0,45.0,15.0,0.0,0.0,29.354999999999997,30.05,7.15,5.0,8.0,4.533333333333333,19.066666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,2008-05-16,72.5,40.5,56.5,41.0,50.0,8.0,0.0,0.0,29.130000000000003,29.86,8.600000000000001,25.0,9.100000000000001,4.516666666666667,19.083333333333332,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,2008-05-17,73.0,51.0,62.0,41.0,52.0,2.5,0.0,0.19,28.905,29.61,12.05,29.5,14.399999999999999,4.5,19.1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
201,2008-05-18,55.0,44.5,49.75,39.5,45.5,15.0,0.0,0.0,28.955,29.634999999999998,2.55,34.5,8.05,4.483333333333333,19.116666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,2008-05-19,59.5,41.0,50.25,33.5,43.5,14.5,0.0,0.0,28.990000000000002,29.69,4.15,7.0,5.95,4.466666666666667,19.133333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0
203,2008-05-20,65.0,48.0,56.5,37.0,47.0,8.0,0.0,0.0,28.97,29.66,7.1,30.5,8.45,4.45,19.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,2008-05-21,65.5,43.0,54.25,36.0,46.0,10.5,0.0,0.0,29.025,29.7,7.0,32.5,9.0,4.433333333333334,19.166666666666668,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,2008-05-22,57.5,46.0,51.75,38.0,45.0,13.0,0.0,0.0,29.265,29.935000000000002,9.65,5.0,10.5,4.416666666666667,19.183333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,2008-05-23,58.0,47.0,52.5,39.5,45.5,12.0,0.0,0.0,29.439999999999998,30.115000000000002,10.55,3.0,10.8,4.416666666666667,19.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,2008-05-24,67.5,42.0,54.75,39.0,48.0,10.0,0.0,0.0,29.475,30.175,7.15,7.0,7.9,4.4,19.216666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,2008-05-25,78.0,47.5,62.75,49.0,57.0,2.0,0.0,0.0,29.22,29.93,10.7,17.5,12.15,4.383333333333334,19.233333333333334,0,0,0,0,0,0,0,0,0,1,0,0,1,0
209,2008-05-26,82.5,50.0,66.25,60.0,64.5,0.5,2.0,0.24,29.14,29.805,6.75,24.5,11.9,4.366666666666666,19.25,0,1,0,0,0,0,0,1,0,1,0,0,1,0
210,2008-05-27,51.5,43.5,47.5,35.5,42.5,17.5,0.0,0.0,29.52,30.185000000000002,18.6,2.5,18.35,4.366666666666666,19.266666666666666,0,0,0,0,0,0,0,0,0,1,0,0,0,0
211,2008-05-28,61.5,44.0,52.75,33.5,43.5,12.0,0.0,0.0,29.630000000000003,30.335,8.0,6.5,8.6,4.35,19.266666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,2008-05-29,67.5,43.5,55.5,37.5,47.5,9.0,0.0,0.045,29.425,30.165,2.85,10.5,4.0,4.35,19.283333333333335,0,0,0,0,0,0,0,0,0,1,0,0,0,0
213,2008-05-30,77.0,56.5,66.75,59.5,62.5,0.0,2.0,0.35,29.060000000000002,29.79,8.9,20.5,10.55,4.333333333333333,19.3,0,1,0,0,0,0,0,0,0,1,0,0,1,0
214,2008-05-31,79.0,59.5,69.25,56.0,62.0,0.0,4.5,0.0,29.125,29.795,10.95,28.0,12.100000000000001,4.333333333333333,19.316666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,2008-06-01,72.5,54.5,63.5,46.5,55.0,1.0,0.0,0.0,29.259999999999998,29.945,5.1,9.0,5.65,4.316666666666666,19.333333333333332,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,2008-06-02,85.5,58.5,72.0,52.5,60.5,0.0,7.0,0.0,29.185000000000002,29.880000000000003,1.7999999999999998,10.5,5.25,4.316666666666666,19.333333333333332,0,0,0,0,0,0,0,0,0,1,0,0,0,0
217,2008-06-03,71.5,56.0,63.75,56.5,58.5,1.5,0.5,0.72,28.994999999999997,29.68,6.25,3.5,7.949999999999999,4.3,19.35,0,1,0,1,1,0,0,1,0,1,0,0,1,0
218,2008-06-04,78.0,56.5,67.25,60.0,62.5,0.0,2.5,0.01,28.924999999999997,29.61,3.8,4.5,4.75,4.3,19.366666666666667,0,1,1,1,1,0,0,1,0,1,0,0,1,0
219,2008-06-05,87.5,64.0,75.75,68.5,71.5,0.0,11.0,0.43,29.03,29.695,12.35,20.0,13.9,4.283333333333333,19.383333333333333,0,1,0,0,0,0,0,0,0,1,0,0,1,0
220,2008-06-06,86.5,73.0,79.75,68.5,72.0,0.0,15.0,0.015,29.105,29.755000000000003,20.15,20.0,20.5,4.283333333333333,19.383333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0
221,2008-06-07,84.5,70.5,77.5,71.0,73.0,0.0,12.5,0.09,29.195,29.855,12.15,19.0,12.8,4.283333333333333,19.4,0,1,0,0,0,0,0,0,0,1,0,0,1,0
222,2008-06-08,86.0,64.5,75.25,68.5,70.5,0.0,10.5,1.275,29.145,29.805,5.35,18.5,11.85,4.283333333333333,19.416666666666668,0,1,0,0,0,0,0,0,0,1,0,1,1,0
223,2008-06-09,74.0,65.0,69.5,64.0,66.0,0.0,5.0,0.175,29.135,29.810000000000002,6.4,22.5,8.25,4.266666666666667,19.416666666666668,0,1,1,0,0,0,0,0,0,1,0,0,0,0
224,2008-06-10,79.5,59.5,69.5,56.0,62.0,0.0,4.5,0.005,29.215,29.884999999999998,9.05,25.0,10.0,4.266666666666667,19.433333333333334,0,0,0,0,0,0,0,0,0,1,0,0,0,0
225,2008-06-11,86.0,63.5,74.75,55.5,64.0,0.0,10.0,0.0,29.310000000000002,29.979999999999997,9.15,18.0,10.2,4.266666666666667,19.433333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,2008-06-12,91.0,73.0,82.0,63.0,69.5,0.0,17.0,0.0,29.23,29.895,15.450000000000001,18.0,15.7,4.266666666666667,19.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,2008-06-13,82.0,65.5,73.75,62.5,66.0,0.0,9.0,0.29000000000000004,29.245,29.915,9.25,22.5,10.350000000000001,4.266666666666667,19.45,0,1,0,0,0,0,0,0,0,1,0,0,1,0
228,2008-06-14,84.0,60.0,72.0,52.5,61.5,0.0,7.5,0.0,29.259999999999998,29.93,8.5,24.0,9.05,4.266666666666667,19.466666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,2008-06-15,81.5,60.5,71.0,60.0,64.0,0.0,6.0,0.235,29.189999999999998,29.835,8.25,24.0,9.75,4.266666666666667,19.466666666666665,0,1,0,0,0,0,0,0,0,1,0,0,1,0
230,2008-06-16,73.0,59.5,66.25,49.0,57.0,0.0,1.5,0.0,29.225,29.9,10.75,31.0,11.35,4.266666666666667,19.483333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,2008-06-17,76.0,55.5,65.75,46.0,55.0,0.0,1.0,0.0,29.29,29.965,10.45,30.0,11.0,4.266666666666667,19.483333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,2008-06-18,76.0,57.0,66.5,48.5,56.0,0.0,2.0,0.0,29.235,29.915,4.9,4.0,7.4,4.266666666666667,19.483333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,2008-06-19,80.5,53.5,67.0,46.5,56.5,0.0,2.5,0.0,29.240000000000002,29.925,1.65,19.5,5.25,4.266666666666667,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,2008-06-20,82.5,59.0,70.75,52.5,59.5,0.0,6.0,0.065,29.275,29.955,6.6,22.5,7.550000000000001,4.266666666666667,19.5,0,0,0,0,0,0,0,0,0,1,0,0,1,0
235,2008-06-21,82.5,61.5,72.0,52.5,61.0,0.0,7.5,0.01,29.265,29.939999999999998,6.35,29.0,7.35,4.266666666666667,19.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0
236,2008-06-22,81.5,59.0,70.25,52.5,59.5,0.0,5.5,0.09,29.205,29.880000000000003,2.2,32.5,4.75,4.283333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,1,0,0,1,0
237,2008-06-23,76.5,56.5,66.5,54.0,59.0,0.0,2.0,0.0,29.354999999999997,30.035,3.8499999999999996,3.5,6.4,4.283333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,2008-06-24,82.0,56.0,69.0,52.5,60.0,0.0,4.5,0.0,29.465,30.14,4.699999999999999,18.0,5.6,4.283333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,2008-06-25,79.0,66.5,72.75,64.5,67.5,0.0,8.0,0.095,29.310000000000002,29.985,7.75,21.5,8.9,4.283333333333333,19.516666666666666,0,1,0,0,0,0,0,0,0,1,0,0,0,0
240,2008-06-26,86.5,70.5,78.5,66.5,70.5,0.0,13.5,0.0,29.18,29.85,6.55,25.5,7.55,4.3,19.516666666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0
241,2008-06-27,84.5,67.5,76.0,67.0,70.0,0.0,11.0,0.0,29.08,29.75,7.5,21.5,8.25,4.3,19.516666666666666,0,0,0,0,0,0,0,0,0,1,0,0,0,0
242,2008-06-28,83.5,65.0,74.25,55.0,63.0,0.0,9.5,0.02,29.015,29.685000000000002,12.7,25.5,13.85,4.316666666666666,19.516666666666666,0,0,0,0,0,0,0,1,0,1,0,0,1,0
243,2008-06-29,76.0,60.5,68.25,58.0,61.0,0.0,3.5,0.39999999999999997,29.104999999999997,29.759999999999998,7.6,30.5,9.899999999999999,4.316666666666666,19.516666666666666,0,1,0,0,0,0,0,0,0,1,0,0,0,0
244,2008-06-30,80.5,59.0,69.75,49.5,58.0,0.0,5.0,0.0,29.310000000000002,29.97,5.75,34.5,9.35,4.316666666666666,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,2008-07-01,83.5,57.5,70.5,50.5,60.0,0.0,6.0,0.0,29.27,29.96,8.149999999999999,23.5,8.15,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,2008-07-02,88.0,63.0,75.5,62.0,66.5,0.0,10.5,0.16,29.115000000000002,29.785,8.05,23.5,12.45,4.333333333333333,19.516666666666666,0,1,0,0,0,0,0,0,0,1,0,0,1,0
247,2008-07-03,71.0,57.0,64.0,51.0,57.0,1.0,0.0,0.0,29.365000000000002,30.025,12.45,3.0,12.75,4.35,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,2008-07-04,75.5,55.0,65.25,50.0,57.5,0.5,1.0,0.0,29.375,30.055,6.25,5.5,7.05,4.366666666666666,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,2008-07-05,79.5,55.5,67.5,52.0,59.5,0.0,2.5,0.0,29.335,30.020000000000003,4.65,8.5,6.35,4.366666666666666,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,2008-07-06,87.5,61.0,74.25,57.5,65.0,0.0,9.5,0.0,29.245,29.93,8.8,19.0,9.15,4.383333333333334,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,2008-07-07,87.0,72.5,79.75,67.5,71.0,0.0,15.0,0.07,29.185000000000002,29.865000000000002,10.850000000000001,21.5,11.65,4.383333333333334,19.5,0,0,0,0,0,0,0,0,0,1,0,0,1,0
252,2008-07-08,85.5,58.0,71.75,67.5,71.0,0.0,6.5,0.15500000000000003,29.130000000000003,29.805,7.6,25.0,8.7,4.4,19.483333333333334,0,0,0,0,0,0,0,0,0,1,0,0,1,0
253,2008-07-09,85.0,67.0,76.0,55.0,63.5,0.0,11.0,0.0,29.285,29.945,8.8,31.5,9.7,4.416666666666667,19.483333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,2008-07-10,83.0,64.0,73.5,62.5,66.5,0.0,8.5,0.575,29.295,29.979999999999997,8.3,23.0,8.899999999999999,4.416666666666667,19.483333333333334,0,1,0,0,0,0,0,0,0,1,0,0,1,0
255,2008-07-11,88.5,64.0,76.25,65.0,69.0,0.0,11.5,0.185,29.265,29.96,4.45,19.5,7.95,4.433333333333334,19.466666666666665,0,1,0,0,0,0,0,0,0,1,0,0,1,0
256,2008-07-12,82.0,65.5,73.75,63.5,66.5,0.0,9.0,0.69,29.22,29.880000000000003,8.05,26.0,10.65,4.45,19.466666666666665,0,1,0,0,0,0,0,0,0,1,0,0,1,0
257,2008-07-13,79.0,61.5,70.25,53.5,61.0,0.0,5.5,0.0,29.15,29.835,12.85,27.0,13.100000000000001,4.466666666666667,19.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,2008-07-14,84.0,62.0,73.0,54.0,62.0,0.0,8.0,0.0,29.25,29.91,3.2,29.0,7.449999999999999,4.466666666666667,19.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
